Date,Time,Open,High,Low,Close,Volume
2025-12-03,18:00,4243.00,4243.30,4199.20,4228.00,10790
2025-12-03,19:00,4228.40,4241.70,4228.00,4239.40,4621
2025-12-03,20:00,4239.30,4244.50,4234.70,4237.20,3717
2025-12-03,21:00,4237.40,4241.40,4232.50,4232.50,1946
2025-12-03,23:00,4234.50,4239.00,4232.30,4237.00,0
2025-12-04,00:00,4237.10,4245.60,4234.10,4241.30,3037
2025-12-04,01:00,4241.20,4246.90,4211.00,4238.50,6688
2025-12-04,02:00,4238.00,4238.00,4227.90,4229.80,4560
2025-12-04,03:00,4229.30,4230.70,4216.10,4224.40,6364
2025-12-04,04:00,4224.40,4227.80,4221.50,4224.70,2581
2025-12-04,05:00,4225.60,4227.60,4175.00,4210.30,8340
2025-12-04,06:00,4210.30,4219.40,4181.30,4219.10,5809
2025-12-04,07:00,4219.20,4224.00,4184.10,4222.90,5717
2025-12-04,08:00,4222.70,4225.70,4188.90,4213.90,6010
2025-12-04,09:00,4213.70,4231.80,4184.30,4229.50,7205
2025-12-04,10:00,4229.80,4232.30,4226.40,4227.10,5380
2025-12-04,11:00,4227.30,4236.40,4200.20,4228.20,4641
2025-12-04,12:00,4228.40,4231.60,4191.90,4219.90,5231
2025-12-04,13:00,4219.90,4228.30,4214.80,4227.90,10642
2025-12-04,14:00,4228.40,4244.00,4203.20,4231.10,17367
2025-12-04,15:00,4231.20,4240.60,4203.50,4237.60,12570
2025-12-04,16:00,4237.80,4251.10,4210.90,4245.90,15613
2025-12-04,17:00,4246.20,4248.10,4239.00,4246.60,6422
2025-12-04,18:00,4246.80,4247.80,4237.60,4238.50,9423
2025-12-04,19:00,4238.50,4240.90,4202.00,4239.70,5802
2025-12-04,20:00,4239.30,4240.70,4235.90,4240.20,3062
2025-12-04,21:00,4240.20,4240.90,4207.00,4237.90,1123
2025-12-04,23:00,4239.50,4240.20,4233.70,4236.20,0
2025-12-05,00:00,4236.20,4240.60,4231.00,4231.70,3126
2025-12-05,01:00,4231.70,4234.70,4224.60,4232.90,6546
2025-12-05,02:00,4232.90,4237.90,4226.00,4237.00,4700
2025-12-05,03:00,4237.00,4240.40,4204.10,4238.90,4082
2025-12-05,04:00,4238.50,4247.00,4237.10,4246.00,4070
2025-12-05,05:00,4246.40,4252.00,4243.60,4250.70,6199
2025-12-05,06:00,4250.60,4259.50,4248.90,4254.40,7490
2025-12-05,07:00,4254.80,4261.10,4252.50,4254.30,3749
2025-12-05,08:00,4254.60,4257.10,4250.50,4250.70,4253
2025-12-05,09:00,4250.50,4255.20,4245.80,4253.50,4380
2025-12-05,10:00,4253.30,4257.70,4252.40,4252.90,2389
2025-12-05,11:00,4252.80,4255.70,4250.00,4253.50,2632
2025-12-05,12:00,4253.60,4260.00,4252.80,4259.00,5288
2025-12-05,13:00,4259.00,4269.60,4251.40,4264.90,14090
2025-12-05,14:00,4264.70,4277.00,4258.50,4272.30,16244
2025-12-05,15:00,4272.30,4290.50,4245.50,4274.90,25571
