TradeNum,Date,EntryTime,ExitTime,Type,EntryPrice,InitialSL,FinalSL,HardTP,ExitPrice,RiskPerOz,LotOunces,RiskUSD,PnLUSD,RMultiple,Result,BELocked,DurationMins,RunningBalance
1948,2025-02-05,10:50,10:55,SHORT,2868.2,2870.4,2868,2865.34,2868,2.2,3.73,8.21,0.75,0.09,BREAKEVEN,YES,5,821.31
1949,2025-02-05,11:35,11:40,LONG,2869.77,2867.77,2869.97,2872.37,2869.97,2,4.11,8.21,0.82,0.1,BREAKEVEN,YES,5,822.13
1950,2025-02-05,12:10,12:15,LONG,2870.13,2867.9,2870.33,2873.03,2870.33,2.23,3.69,8.22,0.74,0.09,BREAKEVEN,YES,5,822.87
1951,2025-02-05,12:45,12:50,LONG,2870.05,2867.8,2867.8,2872.98,2867.8,2.25,3.66,8.23,-8.23,-1,LOSS,NO,5,814.64
1952,2025-02-05,13:25,13:55,SHORT,2869.51,2871.53,2869.31,2866.88,2869.31,2.02,4.03,8.15,0.81,0.1,BREAKEVEN,YES,30,815.45
1953,2025-02-05,14:05,14:50,SHORT,2868.88,2871.72,2871.72,2865.19,2869.83,2.84,2.87,8.15,-2.73,-0.33,BREAKEVEN,NO,45,812.72
1954,2025-02-05,14:55,15:15,LONG,2870.35,2867.4,2867.4,2874.18,2867.4,2.95,2.75,8.13,-8.13,-1,LOSS,NO,20,804.59
1955,2025-02-05,15:40,16:25,LONG,2862.27,2858.58,2862.47,2867.07,2862.47,3.69,2.18,8.05,0.44,0.05,BREAKEVEN,YES,45,805.03
1956,2025-02-05,16:15,16:30,SHORT,2863.23,2866.97,2866.97,2858.37,2866.97,3.74,2.15,8.05,-8.05,-1,LOSS,NO,15,796.98
1957,2025-02-05,16:50,17:00,SHORT,2870.23,2874.11,2874.11,2865.19,2874.11,3.88,2.05,7.97,-7.97,-1,LOSS,NO,10,789.01
1958,2025-02-06,07:05,07:45,LONG,2868.69,2866.81,2866.81,2871.13,2866.81,1.88,4.2,7.89,-7.89,-1,LOSS,NO,40,781.12
1959,2025-02-06,08:00,08:30,LONG,2869.07,2866.31,2869.27,2872.66,2869.27,2.76,2.83,7.81,0.57,0.07,BREAKEVEN,YES,30,781.68
1960,2025-02-06,08:50,09:35,LONG,2860.62,2857.56,2857.56,2864.6,2861.17,3.06,2.55,7.82,1.4,0.18,BREAKEVEN,NO,45,783.09
1961,2025-02-06,09:25,09:40,SHORT,2860.91,2863.21,2860.71,2857.92,2860.71,2.3,3.4,7.83,0.68,0.09,BREAKEVEN,YES,15,783.77
1962,2025-02-06,10:00,10:20,LONG,2855.2,2852.41,2852.41,2858.83,2852.41,2.79,2.81,7.84,-7.84,-1,LOSS,NO,20,775.93
1963,2025-02-06,10:50,11:00,SHORT,2855.93,2858.55,2858.55,2852.52,2858.55,2.62,2.96,7.76,-7.76,-1,LOSS,NO,10,768.17
1964,2025-02-06,11:25,11:35,SHORT,2856.52,2858.66,2858.66,2853.74,2858.66,2.14,3.59,7.68,-7.68,-1,LOSS,NO,10,760.49
1965,2025-02-06,12:00,12:05,SHORT,2858.28,2861.55,2858.08,2854.03,2858.08,3.27,2.33,7.6,0.47,0.06,BREAKEVEN,YES,5,760.96
1966,2025-02-06,12:45,13:05,SHORT,2860.78,2863.02,2860.58,2857.87,2860.58,2.24,3.4,7.61,0.68,0.09,BREAKEVEN,YES,20,761.64
1967,2025-02-06,13:25,13:35,LONG,2860.2,2856.8,2860.53,2864.62,2864.62,3.4,2.24,7.62,9.9,1.3,WIN,YES,10,771.54
1968,2025-02-06,14:10,14:15,SHORT,2867.6,2870.04,2867.4,2864.43,2867.4,2.44,3.16,7.72,0.63,0.08,BREAKEVEN,YES,5,772.17
1969,2025-02-06,14:45,14:55,LONG,2866.76,2864.34,2864.34,2869.91,2864.34,2.42,3.19,7.72,-7.72,-1,LOSS,NO,10,764.45
1970,2025-02-06,15:20,15:40,SHORT,2862.72,2866.46,2862.52,2857.86,2862.52,3.74,2.04,7.64,0.41,0.05,BREAKEVEN,YES,20,764.86
1971,2025-02-06,15:55,16:20,LONG,2856.69,2854.06,2856.89,2860.11,2856.89,2.63,2.91,7.65,0.58,0.08,BREAKEVEN,YES,25,765.44
1972,2025-02-06,16:35,16:45,SHORT,2855.65,2858.49,2855.45,2851.96,2851.96,2.84,2.7,7.65,9.95,1.3,WIN,YES,10,775.39
1973,2025-02-07,07:40,08:00,SHORT,2863.54,2865.7,2863.09,2860.73,2860.73,2.16,3.59,7.75,10.08,1.3,WIN,YES,20,785.47
1974,2025-02-07,08:15,08:25,LONG,2862.26,2860.23,2862.46,2864.9,2864.9,2.03,3.87,7.85,10.21,1.3,WIN,YES,10,795.68
1975,2025-02-07,09:00,09:10,LONG,2861.01,2858.57,2861.41,2864.18,2864.18,2.44,3.26,7.96,10.34,1.3,WIN,YES,10,806.02
1976,2025-02-07,09:35,10:20,LONG,2865.04,2861.96,2861.96,2869.04,2865.1,3.08,2.62,8.06,0.16,0.02,BREAKEVEN,NO,45,806.18
1977,2025-02-07,10:10,10:55,LONG,2865.3,2863.22,2863.22,2868,2866.29,2.08,3.88,8.06,3.84,0.48,BREAKEVEN,NO,45,810.02
1978,2025-02-07,10:45,10:50,LONG,2864.25,2861.9,2864.45,2867.3,2864.45,2.35,3.45,8.1,0.69,0.09,BREAKEVEN,YES,5,810.71
1979,2025-02-07,11:20,12:05,LONG,2868.8,2865.39,2865.39,2873.23,2867.09,3.41,2.38,8.11,-4.07,-0.5,BREAKEVEN,NO,45,806.64
1980,2025-02-07,12:10,12:15,SHORT,2867.15,2869.21,2866.95,2864.47,2864.47,2.06,3.92,8.07,10.49,1.3,WIN,YES,5,817.13
1981,2025-02-07,12:55,13:30,LONG,2867.55,2865.02,2865.02,2870.84,2865.02,2.53,3.23,8.17,-8.17,-1,LOSS,NO,35,808.96
1982,2025-02-07,13:35,14:20,SHORT,2866.47,2868.86,2866.27,2863.36,2866.27,2.39,3.38,8.09,0.68,0.08,BREAKEVEN,YES,45,809.63
1983,2025-02-07,14:30,15:10,SHORT,2865.99,2868.5,2864.9,2862.73,2862.73,2.51,3.23,8.1,10.53,1.3,WIN,YES,40,820.16
1984,2025-02-07,15:15,15:25,SHORT,2860.71,2863.96,2863.96,2856.49,2863.96,3.25,2.52,8.2,-8.2,-1,LOSS,NO,10,811.96
1985,2025-02-07,15:50,16:05,LONG,2861.81,2857.38,2857.38,2867.57,2857.38,4.43,1.83,8.12,-8.12,-1,LOSS,NO,15,803.84
1986,2025-02-07,16:30,16:35,SHORT,2872.47,2876.7,2876.7,2866.97,2876.7,4.23,1.9,8.04,-8.04,-1,LOSS,NO,5,795.8
1987,2025-02-10,07:05,07:50,SHORT,2879,2881.61,2878.8,2875.61,2877.55,2.61,3.05,7.96,4.42,0.56,BREAKEVEN,YES,45,800.22
1988,2025-02-10,07:45,07:55,LONG,2878.32,2876.04,2876.04,2881.28,2876.04,2.28,3.51,8,-8,-1,LOSS,NO,10,792.22
1989,2025-02-10,08:20,08:40,SHORT,2883.59,2885.78,2885.78,2880.74,2885.78,2.19,3.62,7.92,-7.92,-1,LOSS,NO,20,784.3
1990,2025-02-10,08:55,09:25,SHORT,2888.23,2891.6,2891.6,2883.85,2891.6,3.37,2.33,7.84,-7.84,-1,LOSS,NO,30,776.45
1991,2025-02-10,09:35,09:45,SHORT,2893.94,2897.16,2893.74,2889.75,2893.74,3.22,2.41,7.76,0.48,0.06,BREAKEVEN,YES,10,776.94
1992,2025-02-10,10:10,10:15,SHORT,2894.18,2896.2,2893.98,2891.55,2893.98,2.02,3.85,7.77,0.77,0.1,BREAKEVEN,YES,5,777.71
1993,2025-02-10,10:45,11:05,LONG,2897.72,2895.02,2897.92,2901.23,2897.92,2.7,2.88,7.78,0.58,0.07,BREAKEVEN,YES,20,778.28
1994,2025-02-10,11:35,12:00,SHORT,2901.24,2904.56,2904.56,2896.92,2904.56,3.32,2.34,7.78,-7.78,-1,LOSS,NO,25,770.5
1995,2025-02-10,12:15,12:20,LONG,2904.66,2902.15,2902.15,2907.92,2902.15,2.51,3.07,7.7,-7.7,-1,LOSS,NO,5,762.79
1996,2025-02-10,12:55,13:00,LONG,2902.44,2899.31,2902.64,2906.51,2902.64,3.13,2.44,7.63,0.49,0.06,BREAKEVEN,YES,5,763.28
1997,2025-02-10,13:40,14:10,SHORT,2904.15,2906.74,2906.74,2900.78,2906.74,2.59,2.95,7.63,-7.63,-1,LOSS,NO,30,755.65
1998,2025-02-10,14:15,14:20,LONG,2906.37,2904.06,2904.06,2909.37,2904.06,2.31,3.27,7.56,-7.56,-1,LOSS,NO,5,748.09
1999,2025-02-10,15:00,15:15,LONG,2904.4,2899.76,2904.6,2910.43,2904.6,4.64,1.61,7.48,0.32,0.04,BREAKEVEN,YES,15,748.41
2000,2025-02-10,15:45,15:55,SHORT,2900.56,2903.71,2903.71,2896.46,2903.71,3.15,2.38,7.48,-7.48,-1,LOSS,NO,10,740.93
2001,2025-02-10,16:30,16:35,LONG,2904.69,2902.07,2902.07,2908.1,2902.07,2.62,2.83,7.41,-7.41,-1,LOSS,NO,5,733.52
2002,2025-02-11,07:00,07:15,SHORT,2916.22,2918.5,2918.5,2913.26,2918.5,2.28,3.22,7.34,-7.34,-1,LOSS,NO,15,726.19
2003,2025-02-11,07:35,07:40,LONG,2919.96,2916.38,2920.16,2924.61,2920.16,3.58,2.03,7.26,0.41,0.06,BREAKEVEN,YES,5,726.59
2004,2025-02-11,08:10,08:15,SHORT,2926.45,2930.65,2926.25,2920.99,2926.25,4.2,1.73,7.27,0.35,0.05,BREAKEVEN,YES,5,726.94
2005,2025-02-11,08:45,09:00,SHORT,2917.18,2920.27,2916.98,2913.16,2913.16,3.09,2.35,7.27,9.45,1.3,WIN,YES,15,736.39
2006,2025-02-11,09:35,09:50,LONG,2909.48,2905.81,2909.68,2914.25,2909.68,3.67,2.01,7.36,0.4,0.05,BREAKEVEN,YES,15,736.79
2007,2025-02-11,10:10,10:30,SHORT,2911.22,2914.42,2914.42,2907.06,2914.42,3.2,2.3,7.37,-7.37,-1,LOSS,NO,20,729.42
2008,2025-02-11,10:45,10:50,SHORT,2911.18,2914.26,2910.98,2907.18,2910.98,3.08,2.37,7.29,0.47,0.06,BREAKEVEN,YES,5,729.89
2009,2025-02-11,11:25,11:30,SHORT,2909.98,2911.94,2909.78,2907.43,2907.43,1.96,3.72,7.3,9.49,1.3,WIN,YES,5,739.38
2010,2025-02-11,12:05,12:25,SHORT,2906.03,2908.59,2905.83,2902.7,2905.83,2.56,2.89,7.39,0.58,0.08,BREAKEVEN,YES,20,739.96
2011,2025-02-11,12:50,13:05,LONG,2903.13,2901.01,2903.33,2905.89,2905.89,2.12,3.49,7.4,9.62,1.3,WIN,YES,15,749.58
2012,2025-02-11,13:30,13:35,LONG,2905.05,2902.89,2902.89,2907.86,2902.89,2.16,3.47,7.5,-7.5,-1,LOSS,NO,5,742.08
2013,2025-02-11,14:15,14:25,SHORT,2901.43,2905.18,2901.23,2896.55,2901.23,3.75,1.98,7.42,0.4,0.05,BREAKEVEN,YES,10,742.48
2014,2025-02-11,14:55,15:00,LONG,2889.32,2885.39,2885.39,2894.43,2885.39,3.93,1.89,7.42,-7.42,-1,LOSS,NO,5,735.06
2015,2025-02-11,15:30,15:35,LONG,2890.65,2886.46,2890.85,2896.1,2896.1,4.19,1.75,7.35,9.56,1.3,WIN,YES,5,744.61
2016,2025-02-11,16:15,16:20,SHORT,2899.47,2901.73,2899.27,2896.53,2899.27,2.26,3.29,7.45,0.66,0.09,BREAKEVEN,YES,5,745.27
2017,2025-02-11,16:50,16:55,LONG,2900.23,2896.55,2896.55,2905.01,2896.55,3.68,2.03,7.45,-7.45,-1,LOSS,NO,5,737.82
2018,2025-02-12,07:00,07:30,LONG,2885.35,2882.56,2885.55,2888.98,2885.55,2.79,2.64,7.38,0.53,0.07,BREAKEVEN,YES,30,738.35
2019,2025-02-12,07:45,08:05,LONG,2886.75,2884.77,2886.95,2889.32,2886.95,1.98,3.73,7.38,0.75,0.1,BREAKEVEN,YES,20,739.09
2020,2025-02-12,08:25,08:40,LONG,2890.05,2887.36,2887.36,2893.55,2887.36,2.69,2.75,7.39,-7.39,-1,LOSS,NO,15,731.7
2021,2025-02-12,09:10,09:55,LONG,2893.68,2890.47,2890.47,2897.85,2892.8,3.21,2.28,7.32,-2.01,-0.27,BREAKEVEN,NO,45,729.7
2022,2025-02-12,09:50,10:00,LONG,2893.46,2891.14,2891.14,2896.48,2891.14,2.32,3.15,7.3,-7.3,-1,LOSS,NO,10,722.4
2023,2025-02-12,10:45,11:30,LONG,2892.27,2889.33,2889.33,2896.09,2889.33,2.94,2.46,7.22,-7.22,-1,LOSS,NO,45,715.17
2024,2025-02-12,11:25,12:10,SHORT,2889.7,2893.69,2889.5,2884.51,2887.17,3.99,1.79,7.15,4.53,0.63,BREAKEVEN,YES,45,719.71
2025,2025-02-12,12:00,12:30,SHORT,2887.59,2889.97,2887.39,2884.5,2884.5,2.38,3.02,7.2,9.36,1.3,WIN,YES,30,729.07
2026,2025-02-12,12:35,12:40,SHORT,2883.31,2886.55,2883.11,2879.1,2883.11,3.24,2.25,7.29,0.45,0.06,BREAKEVEN,YES,5,729.52
2027,2025-02-12,13:10,13:30,LONG,2880.35,2878.2,2880.55,2883.14,2883.14,2.15,3.39,7.3,9.48,1.3,WIN,YES,20,739
2028,2025-02-12,14:05,14:50,SHORT,2882.33,2884.46,2884.46,2879.56,2884.46,2.13,3.47,7.39,-7.39,-1,LOSS,NO,45,731.61
2029,2025-02-12,14:55,15:05,LONG,2885.03,2882.47,2882.47,2888.36,2882.47,2.56,2.86,7.32,-7.32,-1,LOSS,NO,10,724.29
2030,2025-02-12,15:30,15:35,LONG,2867.34,2862.04,2867.54,2874.23,2867.54,5.3,1.37,7.24,0.27,0.04,BREAKEVEN,YES,5,724.57
2031,2025-02-12,16:05,16:10,LONG,2886.78,2880.81,2886.98,2894.54,2886.98,5.97,1.21,7.25,0.24,0.03,BREAKEVEN,YES,5,724.81
2032,2025-02-13,07:10,07:20,SHORT,2919.91,2922.03,2922.03,2917.15,2922.03,2.12,3.42,7.25,-7.25,-1,LOSS,NO,10,717.56
2033,2025-02-13,07:55,08:00,SHORT,2917.98,2920.21,2917.78,2915.08,2915.08,2.23,3.22,7.18,9.33,1.3,WIN,YES,5,726.89
2034,2025-02-13,08:40,09:10,SHORT,2914.12,2917.22,2917.22,2910.09,2917.22,3.1,2.34,7.27,-7.27,-1,LOSS,NO,30,719.62
2035,2025-02-13,09:20,10:05,LONG,2917.34,2912.93,2912.93,2923.07,2913.9,4.41,1.63,7.2,-5.61,-0.78,LOSS,NO,45,714.01
2036,2025-02-13,10:00,10:10,SHORT,2915.91,2919.6,2915.71,2911.11,2911.11,3.69,1.93,7.14,9.28,1.3,WIN,YES,10,723.29
2037,2025-02-13,10:40,11:25,LONG,2911.78,2908.06,2911.98,2916.62,2913.84,3.72,1.94,7.23,4.01,0.55,BREAKEVEN,YES,45,727.29
2038,2025-02-13,11:30,11:35,LONG,2913.46,2911.28,2913.66,2916.29,2913.66,2.18,3.34,7.27,0.67,0.09,BREAKEVEN,YES,5,727.96
2039,2025-02-13,12:05,12:50,LONG,2917.3,2913.84,2913.84,2921.8,2918.22,3.46,2.1,7.28,1.94,0.27,BREAKEVEN,NO,45,729.9
2040,2025-02-13,12:55,13:40,LONG,2917.99,2915.6,2915.6,2921.1,2917.8,2.39,3.05,7.3,-0.58,-0.08,BREAKEVEN,NO,45,729.32
2041,2025-02-13,13:35,14:10,SHORT,2917.18,2919.76,2919.76,2913.83,2919.76,2.58,2.83,7.29,-7.29,-1,LOSS,NO,35,722.02
2042,2025-02-13,14:10,14:30,SHORT,2919.45,2921.97,2919.25,2916.17,2919.25,2.52,2.87,7.22,0.57,0.08,BREAKEVEN,YES,20,722.6
2043,2025-02-13,15:15,15:20,SHORT,2915.68,2918.23,2915.48,2912.36,2912.36,2.55,2.83,7.23,9.39,1.3,WIN,YES,5,731.99
2044,2025-02-13,15:55,16:10,SHORT,2908.54,2911.97,2911.97,2904.08,2911.97,3.43,2.13,7.32,-7.32,-1,LOSS,NO,15,724.67
2045,2025-02-13,16:30,16:35,SHORT,2910.07,2913.36,2913.36,2905.79,2913.36,3.29,2.2,7.25,-7.25,-1,LOSS,NO,5,717.42
2046,2025-02-14,07:00,07:30,LONG,2928.63,2926.68,2928.83,2931.17,2928.83,1.95,3.68,7.17,0.74,0.1,BREAKEVEN,YES,30,718.16
2047,2025-02-14,07:35,07:45,SHORT,2928.22,2930.76,2930.76,2924.92,2930.76,2.54,2.83,7.18,-7.18,-1,LOSS,NO,10,710.98
2048,2025-02-14,08:10,08:15,LONG,2931.23,2928.4,2931.43,2934.91,2931.43,2.83,2.51,7.11,0.5,0.07,BREAKEVEN,YES,5,711.48
2049,2025-02-14,08:45,08:50,LONG,2936.06,2934.11,2934.11,2938.59,2934.11,1.95,3.65,7.11,-7.11,-1,LOSS,NO,5,704.37
2050,2025-02-14,09:40,09:55,SHORT,2932.95,2935.45,2932.75,2929.7,2932.75,2.5,2.82,7.04,0.56,0.08,BREAKEVEN,YES,15,704.93
2051,2025-02-14,10:15,10:45,LONG,2937.21,2933.85,2933.85,2941.58,2933.85,3.36,2.1,7.05,-7.05,-1,LOSS,NO,30,697.88
2052,2025-02-14,10:50,11:30,LONG,2935.41,2933.05,2936.51,2938.48,2938.48,2.36,2.96,6.98,9.07,1.3,WIN,YES,40,706.95
2053,2025-02-14,11:25,11:35,SHORT,2937.94,2939.88,2937.74,2935.42,2935.42,1.94,3.64,7.07,9.19,1.3,WIN,YES,10,716.14
2054,2025-02-14,12:00,12:15,SHORT,2934.82,2937.63,2937.63,2931.17,2937.63,2.81,2.55,7.16,-7.16,-1,LOSS,NO,15,708.98
2055,2025-02-14,12:35,12:40,LONG,2939.01,2936.94,2936.94,2941.7,2936.94,2.07,3.43,7.09,-7.09,-1,LOSS,NO,5,701.89
2056,2025-02-14,13:20,13:45,SHORT,2935.17,2937.72,2934.81,2931.86,2931.86,2.55,2.75,7.02,9.12,1.3,WIN,YES,25,711.02
2057,2025-02-14,14:00,14:25,LONG,2931.11,2928.36,2931.31,2934.68,2931.31,2.75,2.59,7.11,0.52,0.07,BREAKEVEN,YES,25,711.53
2058,2025-02-14,14:45,15:00,SHORT,2929.55,2932.01,2929.35,2926.35,2929.35,2.46,2.89,7.12,0.58,0.08,BREAKEVEN,YES,15,712.11
2059,2025-02-14,15:20,15:30,SHORT,2927.92,2932.22,2932.22,2922.33,2932.22,4.3,1.66,7.12,-7.12,-1,LOSS,NO,10,704.99
2060,2025-02-14,15:55,16:00,LONG,2920.53,2917.85,2917.85,2924.01,2917.85,2.68,2.63,7.05,-7.05,-1,LOSS,NO,5,697.94
2061,2025-02-14,16:30,16:45,SHORT,2924.44,2930.02,2924.24,2917.19,2924.24,5.58,1.25,6.98,0.25,0.04,BREAKEVEN,YES,15,698.19
2062,2025-02-17,07:05,07:25,LONG,2900.43,2897.26,2900.92,2904.55,2904.55,3.17,2.2,6.98,9.08,1.3,WIN,YES,20,707.27
2063,2025-02-17,07:40,07:50,LONG,2901.96,2899.16,2899.16,2905.6,2899.16,2.8,2.53,7.07,-7.07,-1,LOSS,NO,10,700.19
2064,2025-02-17,08:15,08:30,SHORT,2892.08,2895.6,2891.88,2887.5,2891.88,3.52,1.99,7,0.4,0.06,BREAKEVEN,YES,15,700.59
2065,2025-02-17,08:50,09:00,SHORT,2895.41,2897.38,2897.38,2892.85,2897.38,1.97,3.56,7.01,-7.01,-1,LOSS,NO,10,693.59
2066,2025-02-17,09:25,09:40,LONG,2899.67,2897.31,2899.87,2902.74,2899.87,2.36,2.94,6.94,0.59,0.08,BREAKEVEN,YES,15,694.17
2067,2025-02-17,10:05,10:30,LONG,2901.34,2898.28,2898.28,2905.32,2898.28,3.06,2.27,6.94,-6.94,-1,LOSS,NO,25,687.23
2068,2025-02-17,10:55,11:00,LONG,2900.16,2897.85,2900.36,2903.16,2903.16,2.31,2.98,6.87,8.93,1.3,WIN,YES,5,696.17
2069,2025-02-17,11:30,12:15,SHORT,2902.62,2905.06,2905.06,2899.45,2902.25,2.44,2.85,6.96,1.06,0.15,BREAKEVEN,NO,45,697.22
2070,2025-02-17,12:05,12:25,LONG,2902.09,2900.14,2900.14,2904.63,2900.14,1.95,3.58,6.97,-6.97,-1,LOSS,NO,20,690.25
2071,2025-02-17,12:40,12:55,SHORT,2898.39,2902.26,2902.26,2893.36,2902.26,3.87,1.78,6.9,-6.9,-1,LOSS,NO,15,683.35
2072,2025-02-17,13:25,14:00,LONG,2900.05,2897.82,2900.25,2902.95,2900.25,2.23,3.06,6.83,0.61,0.09,BREAKEVEN,YES,35,683.96
2073,2025-02-17,14:20,14:25,SHORT,2895.7,2898.64,2898.64,2891.88,2898.64,2.94,2.33,6.84,-6.84,-1,LOSS,NO,5,677.12
2074,2025-02-17,15:00,15:20,SHORT,2897.78,2899.93,2897.58,2894.99,2897.58,2.15,3.15,6.77,0.63,0.09,BREAKEVEN,YES,20,677.75
2075,2025-02-17,15:45,16:00,SHORT,2897.09,2899.25,2896.89,2894.28,2896.89,2.16,3.14,6.78,0.63,0.09,BREAKEVEN,YES,15,678.38
2076,2025-02-17,16:20,16:50,LONG,2898.36,2896.17,2899.12,2901.21,2901.21,2.19,3.1,6.78,8.82,1.3,WIN,YES,30,687.2
2077,2025-02-18,07:00,07:30,SHORT,2910.76,2914.86,2914.86,2905.43,2914.86,4.1,1.68,6.87,-6.87,-1,LOSS,NO,30,680.33
2078,2025-02-18,07:35,07:40,SHORT,2914.57,2917.04,2914.37,2911.36,2914.37,2.47,2.75,6.8,0.55,0.08,BREAKEVEN,YES,5,680.88
2079,2025-02-18,08:10,08:55,LONG,2913.9,2910.32,2910.32,2918.55,2913.67,3.58,1.9,6.81,-0.44,-0.06,BREAKEVEN,NO,45,680.44
2080,2025-02-18,08:45,09:10,LONG,2912.32,2909.45,2913.18,2916.05,2913.18,2.87,2.37,6.8,2.04,0.3,BREAKEVEN,YES,25,682.48
2081,2025-02-18,09:25,09:30,SHORT,2913.53,2915.78,2913.33,2910.61,2913.33,2.25,3.03,6.82,0.61,0.09,BREAKEVEN,YES,5,683.08
2082,2025-02-18,10:10,10:55,SHORT,2911.47,2914.45,2914.45,2907.6,2912.38,2.98,2.29,6.83,-2.09,-0.31,BREAKEVEN,NO,45,681
2083,2025-02-18,10:45,11:20,LONG,2912.18,2910.09,2910.09,2914.9,2910.09,2.09,3.26,6.81,-6.81,-1,LOSS,NO,35,674.19
2084,2025-02-18,11:20,12:05,LONG,2911.74,2908.57,2908.57,2915.86,2911.89,3.17,2.13,6.74,0.32,0.05,BREAKEVEN,NO,45,674.51
2085,2025-02-18,11:55,12:25,LONG,2912.64,2910.14,2910.14,2915.89,2910.14,2.5,2.7,6.75,-6.75,-1,LOSS,NO,30,667.76
2086,2025-02-18,12:30,13:15,SHORT,2908.4,2912.49,2912.49,2903.08,2911.17,4.09,1.63,6.68,-4.52,-0.68,BREAKEVEN,NO,45,663.24
2087,2025-02-18,13:05,13:35,LONG,2910.93,2908.14,2911.13,2914.56,2911.13,2.79,2.38,6.63,0.48,0.07,BREAKEVEN,YES,30,663.72
2088,2025-02-18,13:50,13:55,LONG,2913.21,2910.74,2913.41,2916.42,2913.41,2.47,2.69,6.64,0.54,0.08,BREAKEVEN,YES,5,664.25
2089,2025-02-18,14:25,14:45,SHORT,2914.37,2916.9,2916.9,2911.08,2916.9,2.53,2.63,6.64,-6.64,-1,LOSS,NO,20,657.61
2090,2025-02-18,15:10,15:15,SHORT,2914.56,2917.08,2917.08,2911.28,2917.08,2.52,2.61,6.58,-6.58,-1,LOSS,NO,5,651.03
2091,2025-02-18,15:45,16:25,SHORT,2918.54,2922.85,2922.85,2912.94,2922.85,4.31,1.51,6.51,-6.51,-1,LOSS,NO,40,644.52
2092,2025-02-18,16:30,16:55,LONG,2924.2,2920.97,2925.64,2928.4,2928.4,3.23,2,6.45,8.38,1.3,WIN,YES,25,652.9
2093,2025-02-19,07:00,07:35,SHORT,2929.6,2931.83,2931.83,2926.7,2931.83,2.23,2.93,6.53,-6.53,-1,LOSS,NO,35,646.37
2094,2025-02-19,07:35,08:05,LONG,2931.27,2928.73,2933.24,2934.57,2934.57,2.54,2.54,6.46,8.4,1.3,WIN,YES,30,654.78
2095,2025-02-19,08:15,08:45,LONG,2935.21,2931.6,2931.6,2939.9,2931.6,3.61,1.81,6.55,-6.55,-1,LOSS,NO,30,648.23
2096,2025-02-19,09:10,09:55,LONG,2934.21,2930.68,2930.68,2938.8,2934.25,3.53,1.84,6.48,0.07,0.01,BREAKEVEN,NO,45,648.3
2097,2025-02-19,09:50,10:25,LONG,2935.14,2932.43,2936.54,2938.66,2938.66,2.71,2.39,6.48,8.43,1.3,WIN,YES,35,656.73
2098,2025-02-19,10:50,11:15,LONG,2938.29,2934.86,2938.59,2942.75,2942.75,3.43,1.91,6.57,8.54,1.3,WIN,YES,25,665.27
2099,2025-02-19,11:35,12:20,LONG,2945.44,2941.2,2941.2,2950.95,2943.08,4.24,1.57,6.65,-3.7,-0.56,BREAKEVEN,NO,45,661.56
2100,2025-02-19,12:25,13:10,SHORT,2944.14,2947.13,2947.13,2940.25,2943.58,2.99,2.21,6.62,1.24,0.19,BREAKEVEN,NO,45,662.8
2101,2025-02-19,13:00,13:35,LONG,2945.16,2942.42,2942.42,2948.72,2942.42,2.74,2.42,6.63,-6.63,-1,LOSS,NO,35,656.18
2102,2025-02-19,13:40,13:45,SHORT,2941.29,2943.73,2941.09,2938.12,2941.09,2.44,2.69,6.56,0.54,0.08,BREAKEVEN,YES,5,656.71
2103,2025-02-19,14:15,15:00,SHORT,2933.35,2937.58,2937.58,2927.85,2937.58,4.23,1.55,6.57,-6.57,-1,LOSS,NO,45,650.15
2104,2025-02-19,14:50,15:00,SHORT,2935.16,2938.19,2934.96,2931.22,2934.96,3.03,2.15,6.5,0.43,0.07,BREAKEVEN,YES,10,650.58
2105,2025-02-19,15:25,15:50,SHORT,2939.21,2942.08,2938.36,2935.48,2935.48,2.87,2.27,6.51,8.46,1.3,WIN,YES,25,659.03
2106,2025-02-19,16:00,16:10,SHORT,2936.56,2939.47,2939.47,2932.78,2939.47,2.91,2.26,6.59,-6.59,-1,LOSS,NO,10,652.44
2107,2025-02-19,16:35,16:40,LONG,2934.42,2929.8,2934.62,2940.43,2934.62,4.62,1.41,6.52,0.28,0.04,BREAKEVEN,YES,5,652.73
2108,2025-02-20,07:05,07:20,SHORT,2942.64,2944.58,2944.58,2940.12,2944.58,1.94,3.36,6.53,-6.53,-1,LOSS,NO,15,646.2
2109,2025-02-20,08:00,08:35,LONG,2946.53,2944.49,2944.49,2949.18,2944.49,2.04,3.17,6.46,-6.46,-1,LOSS,NO,35,639.74
2110,2025-02-20,08:35,08:50,LONG,2944.78,2942.45,2944.98,2947.81,2947.81,2.33,2.75,6.4,8.32,1.3,WIN,YES,15,648.05
2111,2025-02-20,09:10,09:30,SHORT,2948.61,2950.58,2950.58,2946.05,2950.58,1.97,3.29,6.48,-6.48,-1,LOSS,NO,20,641.57
2112,2025-02-20,09:45,10:00,LONG,2948.59,2945.56,2948.79,2952.53,2952.53,3.03,2.12,6.42,8.34,1.3,WIN,YES,15,649.91
2113,2025-02-20,10:20,11:05,LONG,2953.9,2951.9,2951.9,2956.5,2953.82,2,3.25,6.5,-0.26,-0.04,BREAKEVEN,NO,45,649.65
2114,2025-02-20,11:20,11:30,LONG,2954.17,2952.16,2952.16,2956.78,2952.16,2.01,3.23,6.5,-6.5,-1,LOSS,NO,10,643.16
